match_uid,replay_id,gamemode
4891755_1738656636_952_11001_10,10732120793,quick-play
6714045_1738657430_892_11001_10,10443025376,quick-play
6698976_1738655513_561_11001_10,10185426544,quick-play
4890797_1738648896_900_11001_10,10397226544,quick-play
6698962_1738651834_640_11001_10,10704012592,quick-play
6698972_1738651329_544_11001_10,10313017536,quick-play
4891620_1738650133_700_11001_10,10743624277,quick-play
6697348_1738653117_164_11001_10,10256430149,quick-play
4892642_1738748078_718_11001_10,10222217261,competitive
4891769_1738649336_808_11001_10,10249628785,quick-play
4891216_1738647070_876_11001_10,10894622371,quick-play
4890946_1738745774_777_11001_10,10373634819,competitive
4891774_1738742013_972_11001_10,10602521797,competitive
6714219_1738732615_496_11001_10,10562019829,competitive
6713684_1738737327_1232_11001_10,10399722658,competitive
4891180_1738738512_437_11001_10,10195331890,competitive
4892062_1738733718_447_11001_10,10347721143,competitive
4890862_1738734608_78_11001_10,10765335325,competitive
4890671_1738735662_1482_11001_10,10948928192,competitive
4890968_1738740644_362_11001_10,10400022363,competitive
4891015_1738752933_1100_11001_10,10778522365,competitive
4891752_1738755540_1055_11001_10,10258627921,competitive
4890642_1738734583_29_11001_10,10169130995,competitive
4891630_1738735693_533_11001_10,10752615112,competitive
4891197_1738727649_167_11001_10,10637225521,quick-play
6713593_1738506358_15_11001_10,10112825342,competitive
4891315_1738502174_1407_11001_10,10340622610,competitive
6697530_1738504164_491_11001_10,10278618545,competitive
6713805_1738744664_614_11001_10,10356823376,competitive
4891453_1738745793_2212_11001_10,10373634706,competitive
4891519_1738500671_1192_11001_10,10631313400,competitive
6713398_1738509385_43_11001_10,10175916831,competitive
4892032_1738498082_605_11001_10,10943314016,competitive
4892090_1738743239_612_11001_10,10297130834,competitive
4891250_1738731585_650_11001_10,10771823269,competitive
6714371_1738741147_660_11001_10,10713713964,competitive
4891706_1738499439_842_11001_10,10148019335,competitive
4859957_1738495965_28_11001_30,3050582300,competitive
4890962_1738496702_751_11001_10,10725627434,competitive
6713820_1738259930_19_11001_10,10853422295,competitive
4890767_1738257109_208_11001_10,10690721119,competitive
4891640_1738240656_947_11001_10,10573719677,competitive
6713411_1738235870_25_11001_10,10710520339,competitive
4890769_1738253198_139_11001_10,10523217457,competitive
6713402_1738255542_188_11001_10,10189919315,competitive
4874345_1738239100_18_11001_30,3036713428,competitive
4860238_1738247686_191_11001_30,3076636077,competitive
6711303_1738702893_79_11001_50,50231611814,custom
6711352_1738699179_223_11001_50,5014976569,custom
6712004_1738700352_76_11001_50,5012349697,custom
6711541_1738701388_318_11001_50,5058656678,custom
4890644_1738748792_1_11001_10,10778522249,competitive
6711914_1738697783_128_11001_50,5041679807,custom
4891062_1738746522_1245_11001_10,10115423296,competitive
4892071_1738744940_572_11001_10,10345116225,competitive
4891473_1738747917_837_11001_10,10547322597,competitive
4890659_1738750504_248_11001_10,10509424304,competitive
6711546_1738696288_1_11001_50,50358120212,custom
6711840_1738692951_232_11001_50,5036569209,competitive
4890638_1738430925_301_11001_10,10527320830,competitive
4891290_1738371066_12_11001_10,10332015152,competitive
4890652_1738366804_838_11001_10,10968818457,competitive
4891589_1738368070_25_11001_10,10590723860,competitive
6714321_1738370000_298_11001_10,10312130961,competitive
6713766_1738365857_616_11001_10,10671915854,competitive
6713813_1738544061_225_11001_10,10700322559,competitive
6713307_1738536686_662_11001_50,50474211228,competitive
5664781_1738537505_72_11001_50,5028019889,competitive
4890983_1738531028_235_11001_10,10620118439,competitive
4891301_1738743299_944_11001_10,10664922489,competitive
6713407_1738742282_300_11001_10,10449317988,competitive
4890652_1738744706_161_11001_10,10401319209,competitive
4891664_1738731655_211_11001_10,10351025330,competitive
4891500_1738733821_686_11001_10,10570930207,competitive
6713769_1738698740_102_11001_10,10955329803,competitive
4891680_1738747325_1192_11001_10,10793915915,competitive
6714020_1738712232_200_11001_10,10389026200,competitive
4891102_1738745740_861_11001_10,10356017390,competitive
6713817_1738700064_61_11001_10,10619820696,competitive
4890692_1738741507_229_11001_10,10441331279,competitive
4890633_1738742672_991_11001_10,10713324157,competitive
4892041_1738733397_407_11001_10,10923522279,competitive
4890758_1738740125_1246_11001_10,10751318631,competitive
6714881_1738738631_517_11001_10,10883123265,competitive
4891097_1738658988_1274_11001_10,10663628264,competitive
4890935_1738734793_398_11001_10,10967923611,competitive
4890968_1738736304_278_11001_10,10383128382,competitive
4891179_1738732296_258_11001_10,10156735671,competitive
4891059_1738728691_815_11001_10,10667219710,competitive
6714896_1738734908_364_11001_10,10193324896,competitive
4890739_1738646089_486_11001_10,10793620127,competitive
4892062_1738729635_334_11001_10,10443523091,competitive
4890928_1738733541_1232_11001_10,10291422984,competitive
6714018_1738752073_725_11001_10,10216725083,competitive
4890948_1738754009_1556_11001_10,10200023509,competitive
4890695_1738691584_175_11001_10,10690616228,quick-play
4891538_1738548035_414_11001_10,10887227259,custom
6711478_1738412649_373_11001_50,50968313494,competitive
6711840_1738406477_1590_11001_50,50451710361,competitive
4891564_1738538689_284_11001_10,10692821657,quick-play
6711482_1738403397_138_11001_50,5044459450,competitive
4891619_1738545053_239_11001_10,10471823601,custom
6711838_1738410100_10_11001_50,50859812006,competitive
6711345_1738411581_160_11001_50,5020058797,competitive
6711497_1738401889_84_11001_50,5059018956,competitive
4891026_1738542284_208_11001_10,10518624409,competitive
4891485_1738550551_513_11001_10,10346417249,custom
4891139_1738548809_932_11001_10,10390129256,custom
6711491_1738404415_63_11001_50,50183910395,competitive
6713680_1738691006_105_11001_10,10920428178,quick-play
4891620_1738549646_196_11001_10,10887523911,custom
4891158_1738537764_856_11001_10,10611522497,quick-play
4890888_1738545948_931_11001_10,10660813478,custom
4891390_1738546659_596_11001_10,10604637035,custom
6713567_1738462611_385_11001_10,10238119189,competitive
4890723_1738418346_56_11001_10,10677320283,competitive
6713434_1738416973_110_11001_10,10716824013,competitive
4891495_1738373956_348_11001_10,10291817287,competitive
4890636_1738415373_272_11001_10,10415023556,competitive
4892656_1738375494_14_11001_10,10146915821,competitive
4890671_1738414550_192_11001_10,10216121724,competitive
4890949_1738372778_681_11001_10,10310122760,competitive
6714226_1738461432_499_11001_10,10811421305,competitive
4891163_1738442785_351_11001_10,10856021651,custom
4891249_1738502444_1667_11001_10,10451717930,competitive
6713512_1738364931_501_11001_10,10936525614,competitive
4891462_1738370139_246_11001_10,10968327208,competitive
6713360_1738302868_12_11001_10,10560626757,competitive
4891733_1738495504_1118_11001_10,10660121642,competitive
6714364_1738371618_250_11001_10,10213622166,competitive
6713916_1738301511_610_11001_10,10860420803,competitive
6713692_1738735923_1355_11001_10,10557720265,competitive
4890753_1738447494_152_11001_10,10813819108,custom
6714914_1738305001_616_11001_10,10205035369,competitive
6714914_1738303718_583_11001_10,10112525163,competitive
6714254_1738719977_238_11001_10,10381321111,competitive
4874275_1738414258_1133_11001_30,3045203608,custom
4874250_1738411182_30_11001_30,3060343139,custom
4874420_1738409602_22_11001_30,3022975823,custom
4874436_1738412432_48_11001_30,3072162771,custom
6711324_1738359396_688_11001_50,5022206806,competitive
6711540_1738266898_443_11001_50,5078797914,custom
6711410_1738262431_353_11001_50,50395012978,arcade
6711587_1738268186_737_11001_50,5083486311,custom
6712014_1738260935_63_11001_50,50793913716,custom
6711806_1738261874_672_11001_50,50157712477,arcade
6711351_1738357169_544_11001_50,5045378079,competitive
6711375_1738362604_1082_11001_50,5077809431,competitive
5664966_1738355712_297_11001_50,50825711774,competitive
6711456_1738326911_74_11001_50,5019416005,arcade
6713373_1738710619_76_11001_10,10818124788,competitive
6711367_1738259112_46_11001_50,50558010270,custom
4891417_1738739293_693_11001_10,10575823587,competitive
6713382_1738736603_95_11001_10,10181226742,competitive
4891614_1738729538_429_11001_10,10775319309,competitive
4892061_1738732930_445_11001_10,10494014520,competitive
4892092_1738738231_416_11001_10,10195331512,competitive
6191294_1738693011_1328_11001_50,50867510459,custom
6711564_1738620556_96_11001_50,50497710605,competitive
6714035_1738728691_346_11001_10,10775318962,competitive
4891015_1738734936_709_11001_10,10978622760,competitive
6711404_1738683657_58_11001_50,50690610526,competitive
6191114_1738694851_83_11001_50,5020206240,custom
6711788_1738622046_561_11001_50,5083706292,competitive
6713400_1738740294_394_11001_10,10954417926,competitive
6711356_1738626255_90_11001_50,50157211180,competitive
6697106_1738751599_1419_11001_10,10505726040,competitive
5664957_1738625032_230_11001_50,5070698489,competitive
6697217_1738727757_501_11001_10,10580618824,competitive
4891112_1738727074_883_11001_10,10118519805,arcade
4891628_1738734853_656_11001_10,10259422800,competitive
4890666_1738564532_5_11001_10,10640111307,competitive
4891432_1738733245_710_11001_10,10822124677,competitive
6713499_1738736125_862_11001_10,10355819346,competitive
6713396_1738714707_622_11001_10,10614316960,competitive
4890809_1738717946_786_11001_10,10902028779,competitive
4891614_1738719187_163_11001_10,10165924245,competitive
4891289_1738713334_39_11001_10,10708218349,competitive
4892633_1738744322_700_11001_10,10601922276,competitive
6715373_1738750501_516_11001_10,10876623930,competitive
4890905_1738716394_402_11001_10,10679122505,competitive
4891499_1738715472_127_11001_10,10648221119,competitive
6711885_1738432985_237_11001_50,5042624266,competitive
4891473_1738711677_28_11001_10,10790622971,competitive
6711707_1738437609_289_11001_50,5028395994,competitive
6713639_1738696113_219_11001_10,10317217102,competitive
6712176_1738435313_211_11001_50,5060353725,competitive
6711581_1738429982_387_11001_50,50985511684,competitive
6712166_1738438821_150_11001_50,5096649718,competitive
6713394_1738712643_877_11001_10,10921612442,competitive
6711632_1738430975_117_11001_50,5032326463,competitive
6711885_1738436266_367_11001_50,5041654338,competitive
4890819_1738700944_353_11001_10,10777720323,competitive
4891729_1738681877_918_11001_10,10877722977,competitive
4890892_1738695123_165_11001_10,10381122014,competitive
4890774_1738691830_340_11001_10,10901620427,quick-play
5664809_1738262939_2113_11001_50,5034058284,arcade
4890767_1738637241_360_11001_10,10588410270,quick-play
4892080_1738570459_533_11001_10,10299528305,competitive
4891742_1738482702_557_11001_10,10685822161,quick-play
6697523_1738568276_597_11001_10,10352311100,competitive
6714370_1738636453_672_11001_10,10722224379,quick-play
6713386_1738491824_327_11001_10,10746220351,competitive
6713801_1738697259_8_11001_10,10799325244,quick-play
6713358_1738699244_746_11001_10,10943821507,quick-play
6713741_1738697815_164_11001_10,10830333062,quick-play
6713633_1738696071_308_11001_10,10378418872,quick-play
4890831_1738716848_156_11001_10,10330720361,competitive
6714245_1738721248_276_11001_10,10950633987,competitive
4891237_1738714621_308_11001_10,10358525114,competitive
4890805_1738713079_476_11001_10,10503924015,competitive
6714268_1738718725_145_11001_10,10715424226,competitive
4891090_1738708103_214_11001_10,10377328019,competitive
4890958_1738709790_543_11001_10,10706924021,competitive
4890627_1738703791_308_11001_10,10549821238,competitive
6713672_1738701522_14_11001_10,10821327767,competitive
6713723_1738715803_677_11001_10,10881727436,competitive
6713308_1738553981_522_11001_50,5046167055,competitive
6711565_1738542905_667_11001_50,5091307750,competitive
6711731_1738552552_860_11001_50,5072178479,competitive
6713755_1738699897_171_11001_10,10524228807,competitive
6714445_1738574848_611_11001_10,10493827453,competitive
4891488_1738580124_1363_11001_10,10974418650,competitive
4890662_1738578239_189_11001_10,10493827021,competitive
4890662_1738579416_226_11001_10,10785023611,competitive
4891173_1738576405_1478_11001_10,10814818871,competitive
4891303_1738582502_563_11001_10,10604221905,competitive
4890698_1738590957_95_11001_10,10817129489,competitive
4892037_1738589863_784_11001_10,10407419922,competitive
6713311_1738705703_254_11001_50,50346716570,competitive
6711730_1738701082_337_11001_50,5033457479,competitive
6713301_1738699349_60_11001_50,5067898750,competitive
6711437_1738444194_182_11001_50,50189211483,custom
6711487_1738700078_219_11001_50,5081165761,competitive
6712165_1738445749_770_11001_50,50112410462,custom
6711445_1738696151_990_11001_50,50676310146,competitive
6712051_1738698166_237_11001_50,5029268513,competitive
6711368_1738442783_49_11001_50,5052524670,custom
6711933_1738696823_248_11001_50,50159610725,competitive
6712049_1738440226_430_11001_50,5077405185,custom
6711586_1738703364_1259_11001_50,5065008717,competitive
6711884_1738442056_122_11001_50,5020417112,custom
6711559_1738271320_850_11001_50,5026845895,custom
6711313_1738690303_259_11001_50,5021863837,custom
6711697_1738593907_133_11001_50,5014709127,quick-play
6711503_1738606634_628_11001_50,5099589987,custom
6711740_1738602681_247_11001_50,5087197503,custom
6711362_1738686464_73_11001_50,5016387275,competitive
6711298_1738605350_544_11001_50,50268712911,custom
